Signal ΔR,Background ΔR
2.047564447,1.082388382
2.628023161,3.092969392
2.628023161,3.551180869
2.973432771,2.817527442
1.101035042,2.817527442
1.620885648,3.13606967
3.238476726,3.389515888
2.710606413,2.799200281
1.734633168,2.831243653
4.405328281,2.572182052
5.474157373,2.572182052
2.68044428,3.637311348
1.910560287,1.244443738
4.598197329,4.76480581
1.785718335,4.76480581
0.7415020082,2.533595426
3.029370149,2.55261615
0.8198191778,2.859859888
0.7808252627,2.744940163
2.686746995,1.794095701
1.239950606,1.358496413
1.768218105,1.128863884
2.596328981,1.133532772
3.034010538,0.9129695368
1.316620015,0.9129695368
1.384720802,1.222609918
3.27310715,1.276606607
2.309618766,20
2.379062859,4.412281191
2.058810587,2.805059542
1.232212724,1.730034475
1.810429728,2.171006627
2.570312017,2.170051014
2.265518106,2.26538899
2.134052951,2.26538899
1.540954722,1.41284287
3.111015238,3.165616899
1.902994552,2.456262345
2.397893642,2.456262345
1.297430929,2.215386129
1.972499273,0.2296883648
2.098439041,2.558401415
1.408451735,2.718231616
0.9203342931,2.718231616
2.948589325,2.188356572
2.460551158,2.922981072
1.996684533,1.848597192
3.310094087,1.848597192
20,2.377498848
3.311543079,3.311700109
5.018087719,3.387998922
2.392515699,5.181090397
4.904023166,3.084111958
4.613374891,0.7439326772
2.351110212,2.582216311
1.324968499,2.107514769
3.189070258,2.749770964
5.028266976,3.28549579
2.284089263,2.299243132
2.883199648,0.8870581837
2.134365728,0.8870581837
3.385128383,0.7253610908
0.6509830036,2.305797866
2.038107195,1.356761172
2.388275266,0.8797336847
2.265988973,1.332320516
2.237216393,1.056939402
3.014597997,2.09808879
2.861645052,2.840716015
3.516247034,4.549830745
1.96919504,4.549830745
3.511906598,2.68521353
3.195959174,3.78353052
1.234878411,2.717125414
3.078361407,2.620753834
3.113132445,3.812338366
4.058435991,3.812338366
4.648121894,0.7014898031
1.139048103,1.683207851
2.291212315,5.173887656
1.237771402,5.173887656
2.844090326,4.670920955
2.336830636,2.295516826
2.157919305,2.59757557
1.496693712,2.59757557
3.396232507,3.453158629
1.950417875,2.431723444
1.743530665,3.157457889
5.377147808,3.157457889
3.387041326,3.109188512
1.655755445,5.554421066
2.709842861,3.716301256
2.647249663,3.716301256
3.504453564,0.7650067993
2.397008852,3.043747409
2.953648666,2.559453949
1.577434161,2.893547211
1.412000901,4.097017834
2.378568354,1.958533737
2.168039169,3.42293944
2.910088152,4.408695795
2.894476199,3.737327643
2.74903956,3.935448996
2.706285117,4.546024782
0.8333263279,3.041065068
2.011123849,1.843262324
4.010716217,2.745914624
2.497768515,3.215300564
0.2596782852,2.270703737
3.129606097,2.270703737
3.067017399,1.931907998
3.12900312,2.425890854
2.237691036,1.089060265
2.680778903,1.089060265
3.812210968,3.045964854
2.610134821,2.22783968
2.691799806,4.007689885
1.387207532,4.007689885
1.790037254,2.77404896
1.179842574,1.543120846
1.341650212,2.901435755
1.583086836,2.914786909
2.871082983,1.80666182
2.411971109,3.740026828
2.061957977,2.01673142
2.107974531,2.018788842
0.768423785,1.513416272
0.7451010282,1.513416272
2.632962675,2.568038164
1.868386895,5.287324951
2.191997788,3.712107024
1.883878094,3.109701199
2.584019216,3.41623079
3.959512927,3.095526096
0.892883228,2.244010409
1.51941555,2.244010409
2.934690705,3.753136485
4.734460669,1.475846876
2.314068123,2.862614596
3.04748391,2.862614596
1.499427941,0.7262797081
2.884354076,0.5486377538
1.780215066,1.289597825
3.070891935,1.086315579
1.660987767,2.878874076
4.835392858,3.253638875
2.092132409,3.154996139
0.881315416,3.154996139
0.5088105065,2.993296645
3.035114193,2.676425206
3.060130899,2.734207056
1.136760413,2.734207056
2.71235827,0.6392301739
2.714198177,2.57975248
2.744390194,2.453652765
2.201866452,2.458924285
2.996677292,2.403224942
0.6421706362,2.404225248
3.393825306,2.725159617
0.5478435822,2.725159617
1.068885215,2.53480619
0.7291115698,4.235845838
5.643729472,2.481425047
2.462925252,2.371591553
1.254612958,0.7259191488
3.197035947,2.695669672
3.495278782,3.315420039
0.2577021259,3.315420039
2.352367287,2.459009589
2.199992858,1.196995929
3.643152034,2.663716341
2.812319235,2.663716341
2.379214919,1.355366985
2.734438173,2.819211681
2.672460131,0.9465864283
1.403592466,1.831069309
2.490693932,1.831069309
3.108752817,1.112639136
4.221845877,2.728771459
3.342485655,0.587557861
3.234802988,2.250982454
0.6797734362,0.7769536597
4.423399676,2.99472129
4.233357292,2.489180707
1.147963459,2.489180707
2.936641904,2.548319623
1.730276539,2.050697487
1.721146638,5.557559934
1.500304807,5.557559934
1.091178916,2.878917455
2.770494207,2.041757496
1.778312825,3.78642904
2.983367904,3.78642904
1.948161787,1.651840215
1.631543257,3.790267863
0.5438486659,2.392301928
2.338079012,2.392301928
2.930993933,3.383257656
3.116107061,2.379160858
2.267864025,4.170919235
2.090075753,5.748645917
1.134252617,1.460298465
0.8161059954,1.594533705
2.572056751,3.514375061
6.57942237,3.514375061
6.598037815,3.295359296
6.257597911,3.488634381
3.388316779,3.519111799
0.9601302756,3.802126355
3.050077141,4.448922627
0.4992716876,1.020025044
3.071673704,2.734960705
2.267695717,2.734960705
1.510955045,1.075358507
1.579720969,2.050853875
1.581028156,3.289018735
7.297273296,3.289018735
1.083947758,3.517572044
2.710385684,1.52483722
1.989120983,3.314407512
2.016546169,3.379536966
2.305830987,1.026409958
1.813044761,2.286649455
1.404440872,2.439122592
4.496886027,3.3762473
2.026734169,3.430112388
1.429354591,3.203474589
3.299945961,4.694229582
1.819543736,4.694229582
2.813622737,2.399807779
2.550930669,2.342294208
3.368357423,3.371139249
1.690415085,3.371139249
1.689538057,2.882873803
2.92936454,2.431321318
2.148831247,2.761931518
3.029067519,2.761931518
3.150166192,1.893587201
3.678348549,2.641435631
3.687567908,3.050187456
4.693761268,2.832715436
2.728455765,1.998988639
1.889277585,2.779075763
1.922309217,0.9196462454
3.341386828,1.103914255
2.778817315,1.103914255
2.555572572,4.202290671
2.132663699,2.685767566
1.179752749,4.392960751
0.8600498359,4.392960751
1.890691867,0.857059324
1.390728599,2.61395927
3.743822324,3.69017274
3.513241407,3.690780532
2.303941072,6.592615653
1.939250226,3.788703058
3.793335174,2.988085371
4.517847018,3.729506262
1.805690891,3.723278976
2.322247777,4.10400117
0.9640509071,1.529162481
1.214276322,3.215592189
2.738706803,2.874151447
2.114512936,4.06901597
5.543560024,4.06901597
3.78455649,2.88984844
1.27091404,1.507209288
1.693382587,1.52413795
1.673089449,2.645372195
2.63271294,3.635317045
1.064204493,2.000537758
3.020814947,3.029223319
4.031451987,3.029223319
2.830676266,1.724096106
2.494993915,2.298941513
2.897352214,2.547280774
5.072104982,3.93259723
2.552680799,0.1608348529
2.320855169,0.7971167174
2.388529977,2.686602623
4.22675708,2.670130878
4.226971015,0.6756586183
4.256132767,2.165022779
3.576438283,3.021490662
2.201677932,3.021490662
4.651537032,2.373259557
4.553643018,1.075416632
4.727781069,2.732148355
3.173563529,2.732148355
1.229687388,2.287463338
2.254296735,3.542077954
1.147554309,2.695020539
2.535260774,2.695020539
1.214190032,3.242418184
3.292404776,3.622242386
3.538601971,3.550484599
3.780096698,3.076758788
1.987150933,2.324231178
2.846478934,3.661612874
2.83389646,0.8410260904
1.394164855,0.8410260904
1.337380949,1.69019264
3.051801406,3.488843759
3.058302535,3.41691635
3.101821868,3.463495711
1.255974434,3.909983695
2.458967382,3.909983695
2.827490787,0.4330856884
0.4616413551,2.051044245
0.605246073,1.972683447
1.82682696,1.984727457
3.062538824,0.9693990962
2.071172591,1.197313407
4.111334384,0.8129171512
4.069218432,0.8129171512
4.021522228,2.525551379
1.243890856,3.937451374
0.6031078158,0.9286504529
3.396725213,0.9286504529
1.258856081,0.7017179241
2.592561583,2.059693391
1.049891251,4.954940114
5.422800438,5.19844528
1.787941706,5.19844528
2.205859066,2.079885003
1.566950422,2.831912394
2.28576701,3.530376229
2.682443683,3.530376229
1.350959706,3.607308777
1.733049164,2.560741181
2.708895194,1.460339024
3.163383745,0.9909934143
1.020423257,3.623239148
1.795622718,3.795773856
4.581092201,2.545387652
2.700906905,3.301207795
1.805269014,3.669398513
2.289608923,1.98478028
6.113077687,1.808923986
6.157732103,1.808923986
3.682335268,4.896098927
2.608116978,2.342371847
1.74056582,3.071913798
0.7634861704,3.071913798
2.400443405,3.251148785
2.399312226,3.69185775
1.801264387,3.198330799
1.784614471,3.198330799
2.349297147,2.470210946
2.373505028,3.140670059
1.43243699,3.745407803
1.522172313,3.505108239
4.254749458,2.542468734
2.868825148,3.088436569
1.847406024,1.832969259
3.80687828,1.995589147
3.202912657,3.080722867
4.128573449,0.9161330052
3.275047501,0.7219519923
1.356547271,0.7219519923
2.352535606,5.652169511
3.455358845,1.686532711
2.1587543,4.07857578
2.376494523,4.07857578
3.730546677,2.114078033
1.730439321,2.318676692
2.072599651,3.435818754
2.307623987,2.952224107
4.695014664,2.941578096
4.889229782,3.002124088
3.40219096,0.976070919
2.965288631,2.470155544
1.165682723,3.213302323
1.771755955,3.213302323
2.871292552,3.581359933
0.6265380763,5.199079833
4.413382677,4.770298274
2.369695081,4.722742586
3.977751618,1.836584787
2.913772984,3.774430001
1.737447111,4.493707741
0.5009160925,4.493707741
1.89146784,3.196541465
2.810055021,1.37478642
0.9622256615,4.084472302
2.117881307,3.052484561
4.119648249,2.857705303
4.183116463,4.258767182
2.279391854,2.528631957
3.491773524,2.528631957
5.943845597,1.446604175
1.691329692,2.660045274
2.952926349,4.130514866
3.11912148,4.130514866
2.346819299,1.230772311
2.570336159,2.987845851
1.794735545,2.892301623
1.881378462,2.892301623
4.362664498,2.048964094
2.374939681,2.370789321
3.415561299,1.329674111
0.8353783768,1.329674111
2.615400834,2.651801538
3.580066516,2.096800186
2.73138564,2.554823188
3.139491615,2.554823188
0.7806587755,0.9130922923
3.895432758,1.71329706
0.6900330068,3.607280386
3.331240254,3.607280386
2.410118949,3.538217356
1.241059483,5.002254762
1.147464316,3.532340505
1.373571448,4.489382043
3.175984806,1.422963517
2.514755824,2.831673193
2.237283257,0.5044112492
1.295969945,2.132539328
4.875886128,1.925055985
4.220019151,1.840108055
2.727887715,3.127554706
1.903704798,3.512007728
2.382871533,3.512007728
2.731980405,3.146289988
0.3770522836,3.74565856
3.359781852,3.9275473
2.828091481,2.7641693
2.596910935,1.826846246
1.161724328,1.796777903
3.016428037,2.104898075
1.498588975,2.104944948
3.824279656,2.301202259
2.182331806,2.135511273
2.344940574,2.135511273
2.86270343,1.366961192
2.094272754,3.300198949
1.254977311,2.815390887
3.856003235,2.815390887
2.241560463,3.332495717
1.187854389,0.986895709
2.521531021,3.042718609
2.142748433,2.943755097
3.088010109,5.376990062
0.7660246917,3.814366436
2.077149601,3.730570611
2.476502556,3.731789465
3.223141221,3.916609545
1.929595677,3.916609545
1.922060089,2.397850468
1.659509515,3.705491621
2.242795435,2.448880447
0.5625863902,2.487797193
2.29804701,3.681570278
0.8524466257,3.681570278
0.8161020209,0.6332471426
2.949588307,1.305646504
2.641650387,3.067969291
3.373720513,3.067969291
1.535541232,4.034930471
2.694681274,4.562652719
3.590428412,1.880729774
2.199759495,1.880729774
3.251964792,2.167196662
1.918081406,4.971648468
2.550716913,2.362929457
3.180718847,2.362929457
2.726251907,1.871809116
2.541986669,2.688374804
3.261598176,2.797511709
1.628263964,2.797511709
1.955414199,4.820308666
5.432890865,2.751717711
0.6951844419,3.33446281
1.599297662,3.33446281
0.3218352856,2.026893712
2.922836746,1.663869671
2.14540896,2.10382508
3.46238564,4.685694872
1.749023435,4.685694872
3.06064354,2.431484523
1.449828796,2.27933982
1.090258173,4.416569911
1.924987334,3.695148004
2.436996871,1.620715747
0.3674086234,1.782668742
2.289808214,3.860457519
0.5657964866,3.860457519
2.819599236,2.543987405
2.806766548,1.505102745
3.078293387,3.093646856
0.554423214,2.932040896
1.81852676,3.26703164
2.709214506,2.108948759
5.41473335,2.032520826
1.268196124,2.842926008
2.52752493,2.842926008
1.978362655,2.173460602
2.31504929,3.161380846
2.326302362,3.172256879
2.257059375,1.62430215
1.010686752,2.62875834
1.741992713,3.709495986
3.19837673,2.121899295
1.72877244,3.642300494
1.418097981,3.642300494
2.956578638,1.856602136
2.047739851,1.97809656
2.876582222,2.519920596
3.012952932,2.592686365
1.51867454,2.592686365
2.48911426,3.413416914
4.657513568,2.01351089
4.023063952,3.708944795
3.010915395,3.708944795
1.755265923,1.275669605
2.033727153,0.6306739449
2.291879561,2.509994203
1.026042479,4.086637157
2.395543131,4.086637157
1.536587567,3.144124508
4.137199702,3.013685074
0.9115078319,6.039023317
2.613672431,6.039023317
2.527743549,2.596703381
2.566209731,1.129863746
1.520745907,2.14885462
2.031334274,2.14885462
2.615099241,0.4253394954
2.65099426,2.747039084
3.30438768,4.090428658
0.7207105006,4.393334239
3.725179791,2.449289728
2.561615102,2.631152581
2.114204576,0.8880119555
1.730829872,2.521287386
2.261888896,3.913843132
3.093826005,2.692500934
1.145315162,7.42162298
2.996344303,7.42162298
0.6457999884,3.657056447
1.492809921,2.320805514
0.8873679446,2.482774637
3.466359085,2.482774637
5.380642045,4.215130729
3.868483417,3.090990875
2.227309024,2.76863835
2.708465274,2.76863835
3.78269176,4.056964762
2.690623002,3.724991099
1.733140898,2.214917141
2.897499884,2.214917141
1.794245506,3.022864447
2.95446451,1.386768328
1.956316008,1.884049173
0.4398446169,20
0.9627249994,2.11063761
3.906526963,2.719557365
1.957393619,3.691989048
1.297796929,3.145920802
2.502434609,4.41809205
4.511986438,4.41809205
1.72857179,2.773934131
2.614413253,3.831713695
0.982200885,5.10925569
1.608643738,5.10925569
2.408892239,1.023359329
1.516785555,1.131179238
4.409375615,2.652243036
1.608406975,2.388777854
2.60954842,3.271335187
1.413582171,0.8082207873
1.264712056,2.431822172
1.181794436,2.536905941
1.768338211,4.183172136
0.8201126272,2.769833617
2.994098167,4.440787806
2.138457946,3.068832014
3.392936069,1.840632796
2.88089585,4.759725633
0.9138009077,2.727098942
3.897292407,4.594289669
3.438558122,4.594289669
2.746946925,2.123816534
3.392037502,3.124760545
2.343583412,5.999410752
2.254802135,5.635009166
3.685602472,2.918888753
3.685602472,2.033372334
1.492891491,1.95064735
2.804855923,1.95064735
0.8907123586,1.379224791
0.8967936502,2.627594264
0.8111309432,2.738748223
2.043022432,1.386301443
3.204599838,1.761848782
2.156828792,3.742011037
3.111213546,2.180850706
1.338292368,2.462819879
2.950957815,2.240579763
1.008106766,2.502256335
3.636217031,3.103726874
3.002928482,3.346291259
1.691245044,1.91606571
1.76591248,1.235876684
1.646538744,3.362565402
1.392130898,3.362565402
3.349994588,2.350053359
1.496657116,0.9628662679
1.465881213,2.69286451
2.761364662,1.75736213
4.272583068,2.703545903
2.634936435,0.6973650926
2.754266173,3.653968712
3.462537196,3.409074073
4.097965534,3.666992756
4.576807748,3.798945878
0.7171646402,3.077802717
1.990034886,1.080570745
1.645400049,2.494315866
3.825974585,3.410188188
3.184900547,2.822784163
0.8507066836,1.781300753
3.451236983,3.806834241
2.786371435,3.157795749
2.922359424,3.718207122
1.522392417,1.45495273
3.448887906,3.10708557
0.3481121153,3.10708557
1.810973285,3.547503847
1.120213632,3.162700642
5.144472801,3.792102648
5.117263477,20
3.52450704,3.712372293
2.081409098,5.052669455
1.92243501,1.726481682
1.90174279,1.726481682
1.564211353,2.31477889
2.607108541,2.955998294
1.326198357,1.459429732
2.241659252,1.464001647
3.796759203,2.665030273
1.149432848,2.018998446
0.7851268241,4.35058329
3.406430527,2.713056376
3.684798597,2.537114302
2.863240304,2.164768602
1.138767581,2.164768602
2.587600956,2.285164603
6.339060718,3.078450463
4.39150021,2.741237792
3.053159731,2.741237792
2.500762529,4.146286651
2.603650425,2.366105114
1.627215208,2.617578858
2.979993971,2.723892582
0.928384375,2.532996025
4.320649128,1.539453421
2.374591536,1.066140967
1.328910795,2.263038988
2.042738601,3.316677731
4.002927259,2.095432314
1.316994392,3.907889956
3.10737959,3.907889956
1.863577091,3.175090388
3.299910381,1.983875422
3.402950638,4.028678655
2.029382718,3.97676834
2.050904759,2.645639022
3.083273487,3.182364436
1.55235086,2.493586427
2.043167575,2.493586427
1.297511955,1.522197495
3.028549502,3.196150629
3.029266687,3.244415099
3.113759113,3.248514755
3.593670365,0.2237137947
2.706194604,2.484447311
2.839843725,5.41758658
2.939502798,5.41758658
4.920505411,1.648538994
3.141408138,3.985412635
1.697253079,1.256584869
4.861578384,1.256584869
3.747107178,1.382818918
2.30338364,3.033662441
1.344016174,1.140437912
3.801856392,1.140674964
1.18516291,1.894955523
1.632124408,1.725533205
1.366830658,1.83418427
5.40505343,3.365838443
1.711371064,1.872831536
3.142486841,1.872831536
2.439856584,2.835080446
4.698355627,2.765203115
2.514676976,2.70277682
2.881536324,1.974731469
2.175147678,3.488019416
1.783656601,1.410426172
1.094178831,3.719984051
1.079493763,3.719984051
1.203037809,2.783063744
3.224636643,3.828300305
1.667480247,1.916022047
2.043138077,1.916022047
1.262530696,2.197361205
5.185030746,3.097948562
2.758524615,3.751175188
1.94326913,3.751175188
2.99279441,2.410759592
0.6445234315,0.3988160921
1.924246896,3.840970038
0.9236647608,3.840970038
1.071483431,4.046891797
2.14134514,2.346745505
3.551937189,5.910748612
2.139019604,5.910748612
2.486095574,2.089037011
1.647283914,2.794220007
3.293175035,2.223524652
1.013990348,2.223524652
1.930934728,3.485757102
1.389945771,3.230006472
3.581639993,2.680455425
3.676314289,2.680455425
1.187901702,3.150521977
2.68290854,3.065971412
2.680682882,4.640030214
2.674630734,4.640030214
2.664272652,3.945699217
3.775601962,5.253195042
2.906453175,5.748598113
2.899762002,5.748598113
3.088040242,2.96754713
3.805541517,2.647229736
2.740157547,3.449778929
2.712157948,4.052555838
2.602967881,2.637776854
4.530289145,0.8883157861
3.537737796,3.837292975
2.857932899,3.837292975
2.300806332,1.206232652
1.794937116,2.341430493
2.883158257,2.220145627
0.5697064267,2.220145627
2.925934116,3.81083936
4.646339489,3.843958572
4.646339489,3.386836937
1.938524623,3.33660682
2.278775873,0.8330351278
1.967355318,2.458454751
3.360855199,3.247481945
0.4413697917,3.237430992
2.392914895,2.296080113
3.499163892,3.084039011
3.499163892,1.993326985
3.275919098,2.374783121
2.046699141,2.667467958
1.875657821,1.268019433
4.044346127,1.439578046
2.711444103,1.634402619
3.277552913,1.002811747
1.336787463,2.789380064
2.064542443,4.219613611
2.677260878,4.088639467
2.181740686,3.808624203
2.600614983,2.084072465
1.70155466,4.032321677
3.042963355,4.032321677
3.012437929,3.320644087
2.518098928,2.067316888
2.251274239,2.699348052
1.748647451,2.699348052
2.603088602,2.47519639
2.842845171,1.321811929
0.5706437748,1.195797317
2.748546062,1.362900632
3.161659547,3.060107293
2.674857019,1.362761932
2.692582635,3.311345021
2.889058009,3.311345021
5.156701287,1.758386727
2.222398039,3.168201383
2.070308975,2.708102256
3.143761974,2.684025521
1.658712803,3.032673965
2.707086076,2.131010578
2.486435564,1.764279384
1.408166021,4.244092804
2.761892528,4.244092804
1.271437024,2.891397686
3.516137078,1.366849179
0.6241119527,1.321963631
2.50586955,1.321963631
2.435842544,2.071593782
2.405597707,2.037859469
4.021661495,2.170966492
4.123636751,2.155899515
1.798443347,1.324468115
1.84295583,1.324468115
2.633947568,1.690281364
1.052341239,3.146084589
1.854948637,0.5612586328
2.578565685,0.5612586328
3.078524224,2.106845761
0.9134967211,2.435308981
2.598317591,1.920307247
0.2720950321,1.920307247
2.591680703,1.129684185
1.402794626,3.209094216
3.422896724,0.4498562516
3.2854727,3.072566796
3.055166134,1.146227077
3.72898042,3.640890095
1.10264855,4.339847819
2.345639225,3.779025938
2.532846239,3.779025938
2.594196531,2.013995611
2.6058907,2.725404709
0.3562568181,3.381377483
3.032590699,2.897552375
0.5918226144,3.692747183
1.293932059,3.692747183
1.847241078,2.05908431
2.994794897,2.865184194
1.613653341,2.162004643
3.082418474,2.162004643
1.417520088,1.615961707
2.075684558,2.866116965
2.060138514,1.194176323
1.61623483,1.194176323
2.367609644,3.896027789
2.898228912,4.032423609
1.297013442,1.793390664
5.958046644,1.004416406
0.07364477716,3.572314515
0.7986512744,3.972526196
2.775673127,4.282009028
4.252868181,3.332776017
2.843086664,1.751312976
2.831163829,3.05766988
2.475281536,3.63583351
1.934294374,3.63583351
2.748769633,1.29438769
2.091070252,2.737080138
1.382807713,2.105033632
1.261849687,2.572704202
1.312858297,2.783423751
2.809595322,3.074982495
2.497021377,3.658899095
2.847363284,3.658899095
1.115615955,4.022739326
1.432198908,4.223167078
2.433079576,4.091344104
2.83389184,4.091344104
4.89858623,3.487364764
2.836518946,3.348797252
3.502422294,1.430823379
4.502228132,1.629536587
1.182823168,1.949343367
2.39712388,4.71279178
0.6769189861,4.048928221
3.192299818,4.219137271
1.243248109,1.20929988
2.153537128,2.98368759
2.622337896,3.183601913
2.661583747,3.183601913
2.954593268,4.884
2.725358913,3.267186654
1.41515438,3.544322476
1.694475557,3.544322476
3.227569297,2.077076312
2.582398478,1.646688492
3.642972728,2.44253176
2.760238226,2.190699711
1.5190623,2.193164366
4.663064387,2.413986923
1.335353708,2.264562457
3.140451156,1.219084347
3.216969748,2.443649682
1.348922346,1.131069991
1.34897143,1.955254042
2.53016817,1.935375977
2.394121526,2.899276918
2.969637036,2.594728888
0.5006301566,2.602132234
2.091450212,20
2.741483549,5.399565827
3.41822217,2.601524153
2.840162156,3.7106536
3.224338609,3.706722494
3.59071931,3.641823312
2.872166516,3.377583379
1.15541527,3.377583379
1.32984181,2.688540125
2.477541993,2.693384948
0.8370880309,0.4838954205
1.027202286,0.4838954205
0.5500505752,2.620562937
2.613003486,1.566172735
2.718774563,2.770121658
3.990235344,2.684367386
0.9340200986,2.731981712
3.186847927,20
0.6517326385,2.45952979
2.843397698,1.797506417
1.157373036,2.380138856
1.524039765,1.925013391
2.697249796,3.482787971
3.055568769,2.673162725
2.074512183,2.010810615
2.198601709,1.17649964
1.657718613,2.960008035
1.647774442,3.032540442
2.97874933,0.4239638751
2.599571764,1.207676845
1.822325653,1.690598505
2.113844691,1.690598505
1.29284232,2.549053026
2.016266737,1.602254603
1.753271787,2.153494784
3.237481384,2.153494784
1.667192982,1.302978463
1.367484608,1.70273059
3.257887835,2.449228443
3.669931506,3.058994983
5.035180616,4.423951101
2.026201963,4.853567626
2.72692928,2.080550989
2.359523437,3.086510187
4.324045561,3.086510187
2.047978856,1.226549516
2.885573038,3.411187819
0.6301618487,1.137090517
2.392742982,3.980278495
2.395952264,3.980278495
3.71295977,2.898950615
3.446151406,1.523301505
3.138001262,0.8708185028
3.414859272,0.8429468409
3.749918985,3.214685159
2.83358848,1.442559003
4.160744507,3.133518238
1.637275357,3.133518238
1.572309114,2.607114588
0.9676617483,0.3375696657
2.414120984,0.9629726233
1.599809804,2.223488314
1.521605772,2.223488314
2.29141779,1.795533552
2.53121088,2.719056075
2.532380439,5.48454915
2.559368519,5.48454915
2.615854301,1.63638974
2.757839942,3.739210774
0.5428673213,3.342412427
2.857248653,3.342412427
2.245138179,2.076857442
2.917916399,4.354514504
1.57766475,3.896488571
1.346654418,3.896488571
3.336850429,1.62122566
0.8438805683,0.1729543799
1.960927336,2.765640549
3.192585165,2.765640549
2.208825149,2.920106825
2.630871694,2.073405064
0.5358848351,3.818746825
2.130158022,3.604194875
3.31871113,0.4819990887
2.165010822,2.333702868
2.984160081,3.200975487
5.312788869,1.770597305
4.112576038,3.596995732
3.561522622,3.684459643
3.326708074,1.724235706
3.192682895,1.658221218
3.932173793,1.658221218
2.664130252,0.7715751324
3.696432711,3.030510395
2.332598598,2.362170505
2.317390713,2.362170505
2.201390663,2.278155836
3.827556883,2.749960009
2.120269729,3.644083893
2.19412339,3.644083893
1.244221515,3.140442925
1.89966498,3.818793774
1.911873118,1.67949316
3.469316019,1.67949316
3.083237052,3.044728535
1.614422801,1.719954856
1.17095527,0.23693067
0.4293809128,0.5956764953
3.589689973,2.947735656
1.547367119,3.377867904
1.458634506,3.442928719
2.730355595,6.015134669
4.524911491,1.963603571
3.132056597,1.525170689
2.111857909,1.824129074
4.178995317,1.822986054
3.421294879,1.936977084
2.538877174,1.936977084
1.78046837,3.966583507
1.521830262,2.441378326
3.113595765,1.939186864
2.970539028,1.939186864
2.734523857,2.292148124
2.580992206,2.363102303
2.727541464,1.797208647
2.712411091,1.118763506
2.386257253,0.9747112602
0.1643210394,1.852997914
1.008830203,0.5394951792
1.892843825,0.6101721213
2.658963888,1.922795079
3.578472176,1.922795079
1.413775462,0.5679625156
2.863660885,0.9590956917
0.3993777292,3.213957116
1.406677713,3.109752237
1.914071623,3.013427248
2.438313242,2.062499418
3.570509729,4.258602264
3.238029629,2.653951581
0.1548367381,0.6504759218
3.038980462,2.065532857
1.137511266,1.710097291
1.852439453,3.335571517
0.3602721159,3.335571517
1.484818086,2.631790804
1.521984944,0.5561092657
1.517255078,1.562725615
1.869949664,1.562725615
2.235506445,3.872994137
2.223080176,2.952556801
0.834900923,3.377810694
4.403021548,4.331638933
3.30038288,2.294078279
2.849613538,0.1373816603
3.09355527,2.70031813
1.478169198,2.70031813
1.633102472,3.667383171
3.757012336,3.305601185
2.443310227,2.561686793
3.645508573,2.561686793
3.716794877,1.794244043
2.959894606,4.028064696
4.684188663,2.785103092
1.948258457,2.644385803
3.105795564,2.664376782
3.622556584,2.720954545
3.810995952,2.277757107
3.330178045,2.156648927
1.381221744,1.630920051
3.184243028,2.046698618
2.505642534,3.20781103
2.223424284,1.869425996
1.691780684,1.274485584
3.609346392,2.338318315
3.653775451,3.018067323
3.968203802,3.025465178
4.653798525,2.501990936
3.095187104,3.040615854
2.943856007,2.095969473
2.870833416,2.17222438
0.8971567237,1.610597815
1.933750996,2.604745076
1.983729921,1.699274749
2.549857777,2.771368025
2.015342756,2.399097929
2.869995425,2.297395338
0.9875682378,2.297395338
3.745524775,1.787464791
5.001695615,2.924662759
0.6318521517,3.716240347
3.335296679,3.716240347
2.417371409,4.251692551
3.286732582,4.357753782
3.371770506,5.080545193
1.705958261,5.080545193
3.499856284,0.7153966821
1.837922091,2.404480614
2.535538381,2.639435498
0.8579031116,0.7559134972
1.489079765,0.7627333615
3.138141553,1.055045024
2.977870139,1.055045024
2.156691876,1.17901969
1.365491796,2.662470243
1.363218621,0.9842534328
3.223016918,0.9842534328
1.741796356,2.345264775
1.469486389,1.540589908
2.794063185,3.211625458
1.796165452,3.211625458
1.709824697,1.390110024
0.9462936022,2.558333992
0.5414716313,1.242231726
2.776101208,1.242231726
3.193362864,3.734928488
2.375795557,2.515179003
2.541307291,2.825877318
4.891618197,2.825877318
2.678688361,0.2140169251
1.954172236,1.638597726
3.154650061,3.58083513
0.7364905864,3.475696758
2.272049347,3.440106494
2.460289258,2.978346807
1.283754439,3.235032074
5.50713351,3.235032074
3.031673641,1.40156477
3.134600648,2.246140068
2.840260585,1.109809278
2.882288609,4.387204813
2.342939275,3.151159277
1.828706036,3.303589072
2.400748616,3.101805869
1.573307371,3.101805869
1.577983842,4.435269694
2.113220307,2.521335622
2.114214372,4.303307675
2.425004957,3.204615078
1.524580806,2.122633586
0.4673120204,1.326097922
4.608283337,3.039922458
1.953175257,3.039922458
1.951652079,3.237588344
1.782687816,2.817967229
3.22931946,3.705102599
0.9981488786,3.705102599
1.654068965,2.508672976
2.795986096,2.399673458
2.702663957,5.249393035
3.457988928,5.249393035
2.9276372,1.43048138
2.571648172,2.923916595
2.273116574,2.790079471
1.480163359,2.790079471
2.272873958,3.772678152
3.686149801,2.041019092
2.831997786,4.403460802
1.624407307,4.403460802
2.032086969,0.2407410162
5.040400543,3.130473136
2.045433987,2.654934649
1.698662294,2.697286476
1.627475904,3.130329244
3.402945242,3.130329244
1.803764356,3.427374138
2.328585794,2.810546526
